id,lat,lng,planningArea,tap_in,tap_out,deficit,avg_flow,pop_multiplier,pop_estimate
44581,1.37532277779344,103.74031352986161,CHOA CHU KANG,44953,64251,-19298,54602,0.004614348407727821,886
44181,1.37451449960262,103.74273111430522,CHOA CHU KANG,26199,36501,-10302,31350,0.002649350254244665,508
44189,1.37436129742622,103.74272235228217,CHOA CHU KANG,72595,83788,-11193,78191,0.006607826020084357,1269
44591,1.37543194866252,103.7419701443328,CHOA CHU KANG,75256,48419,26837,61837,0.005225769431315067,1003
45231,1.384581,103.742313,CHOA CHU KANG,49226,25655,23571,37440,0.0031640087246864513,607
45241,1.38849236327693,103.74049628403257,WESTERN WATER CATCHMENT,7353,18742,-11389,13047,0.009170455767504661,2
45251,1.39132771354143,103.74006551818796,WESTERN WATER CATCHMENT,413,17757,-17344,9085,0.006385651157184016,1
45311,1.39312896100059,103.74208908630851,CHOA CHU KANG,64063,85431,-21368,74747,0.006316777781627622,1213
45261,1.39431509144869,103.7435570382963,CHOA CHU KANG,116638,93766,22872,105202,0.008890492677736754,1707
45271,1.39569595459867,103.74526443744904,CHOA CHU KANG,24472,49955,-25483,37213,0.0031448252316174387,604
45321,1.39740269682477,103.74755489070483,CHOA CHU KANG,795833,459378,336455,627605,0.05303813289681732,10187
45389,1.40063804359533,103.7473817647614,CHOA CHU KANG,12213,45595,-33382,28904,0.002442641778267553,469
45401,1.40279972616248,103.74594266826703,CHOA CHU KANG,131437,194214,-62777,162825,0.013760142109964514,2642
45411,1.4035145178289,103.74767347957746,CHOA CHU KANG,232582,239684,-7102,236133,0.019955311757115006,3832
45421,1.40274884902867,103.75050925171398,CHOA CHU KANG,276800,304630,-27830,290715,0.02456796998924203,4718
45439,1.40127194398549,103.75115527801049,CHOA CHU KANG,184487,162887,21600,173687,0.01467807647875576,2819
45399,1.39984083299841,103.74991277803167,CHOA CHU KANG,38210,28344,9866,33277,0.002812198673381171,540
45329,1.39743803967229,103.7478650735721,CHOA CHU KANG,160344,595976,-435632,378160,0.0319578402598138,6138
45279,1.39565860027275,103.74540871067298,CHOA CHU KANG,52244,16140,36104,34192,0.0028895242071174986,554
45269,1.39436168074215,103.74373102471621,CHOA CHU KANG,90171,54690,35481,72430,0.006120970938275632,1175
45319,1.39292754317447,103.74210769996479,CHOA CHU KANG,67928,47485,20443,57706,0.004876663660971056,936
45259,1.39170172991756,103.74054217961515,CHOA CHU KANG,32594,7875,24719,20234,0.0017099506553233349,328
45249,1.38856706129182,103.74086222271667,CHOA CHU KANG,45227,30439,14788,37833,0.0031972206752420543,614
45239,1.38511352779283,103.74242558943692,CHOA CHU KANG,4003,52493,-48490,28248,0.0023872040185615086,458
44541,1.38764444400097,103.74593527798108,CHOA CHU KANG,29238,2361,26877,15799,0.0013351542158472555,256
45291,1.39086231015739,103.7449781608435,CHOA CHU KANG,5703,68174,-62471,36938,0.003121585317106521,599
45309,1.3919980495631,103.74665022024047,CHOA CHU KANG,84709,98331,-13622,91520,0.0077342435492335476,1485
45369,1.3925860608387,103.75002597798891,CHOA CHU KANG,108422,75943,32479,92182,0.00779018836161983,1496
45379,1.39469439744859,103.75187309514442,CHOA CHU KANG,36360,21500,14860,28930,0.0024448390065485853,469
45359,1.39618571003148,103.74944608386802,CHOA CHU KANG,27910,20913,6997,24411,0.002062943829549171,396
45339,1.39898191366295,103.74603555889117,CHOA CHU KANG,12550,9941,2609,11245,0.0009503012315464515,182
45349,1.39731214160283,103.74554806071029,CHOA CHU KANG,6877,3822,3055,5349,0.0004520374644323672,86
45351,1.39635349170474,103.74947902253896,CHOA CHU KANG,21838,9289,12549,15563,0.0013152101437578856,252
45371,1.39533587133451,103.75193731177454,CHOA CHU KANG,10717,19664,-8947,15190,0.001283688368803077,246
45361,1.39239930690933,103.7500200571186,CHOA CHU KANG,65374,83791,-18417,74582,0.006302833832921071,1210
45301,1.39184565454372,103.74663514172119,CHOA CHU KANG,104077,90974,13103,97525,0.008241718773371959,1582
45299,1.391622,103.745119,CHOA CHU KANG,51479,12798,38681,32138,0.00271594317291595,521
44549,1.38748720575146,103.746189135824,CHOA CHU KANG,1184,14385,-13201,7784,0.0006578163438290421,126
44531,1.38425405298158,103.74453624872069,CHOA CHU KANG,328812,408767,-79955,368789,0.031165908482061744,5986
44489,1.38182529982154,103.7453076883337,CHOA CHU KANG,12362,10551,1811,11456,0.0009681325841348286,185
44479,1.3804793043347,103.74828169894731,CHOA CHU KANG,14777,37076,-22299,25926,0.00219097463130932,420
44439,1.37983733026289,103.7542950355126,CHOA CHU KANG,21689,48986,-27297,35337,0.0029862867602629575,573
44421,1.37820805599688,103.7550844439833,CHOA CHU KANG,17013,32460,-15447,24736,0.0020904091830620743,401
44411,1.37852555601793,103.75322999998068,CHOA CHU KANG,15923,21882,-5959,18902,0.0015973849603104515,306
44471,1.3804703714721,103.7480231565411,CHOA CHU KANG,18741,15012,3729,16876,0.0014261701719500148,273
44481,1.38184295668756,103.74495854313909,CHOA CHU KANG,6236,13568,-7332,9902,0.0008368059399531314,160
66329,1.36602172246077,103.8722863800345,SERANGOON,12427,55387,-42960,33907,0.0034433509012912846,402
66319,1.36821833817676,103.8739176208251,SERANGOON,8272,37892,-29620,23082,0.0023440418056332154,274
66309,1.36927306510786,103.8719488184558,SERANGOON,51250,93629,-42379,72439,0.007356383517817541,859
66509,1.37528324399418,103.87015339999972,SERANGOON,33828,36332,-2504,35080,0.0035624723395552027,416
66599,1.37284849802167,103.868436813377,SERANGOON,34244,24655,9589,29449,0.0029906285042064188,349
66301,1.36937136450503,103.87207688842045,SERANGOON,100683,96997,3686,98840,0.010037479077583702,1173
66311,1.36766470740207,103.87429104816339,SERANGOON,26862,20142,6720,23502,0.0023866939830167154,279
66321,1.36514638903186,103.87249027797797,SERANGOON,23410,15249,8161,19329,0.0019629141348706533,229
66151,1.36306633208702,103.86588376967377,SERANGOON,3236,4595,-1359,3915,0.0003975792248961978,46
66161,1.36123776322522,103.86464333342467,SERANGOON,1119,8477,-7358,4798,0.0004872503502048422,56
66171,1.35976302696107,103.86361193890139,SERANGOON,12419,28186,-15767,20302,0.0020617250124757617,241
66181,1.35878665442309,103.86185764149462,SERANGOON,7495,11660,-4165,9577,0.0009725711971470975,113
66191,1.36065611099902,103.85983944399274,SERANGOON,7507,6433,1074,6970,0.0007078230389595143,82
66201,1.36208638896684,103.85966527802135,SERANGOON,6966,7234,-268,7100,0.0007210249033877406,84
66211,1.36412138937997,103.86103467229529,SERANGOON,8835,8442,393,8638,0.0008772131148539864,102
66291,1.3659363788285,103.86192411659012,SERANGOON,13638,14513,-875,14075,0.001429355706363725,167
66221,1.36834972197817,103.86262638902237,SERANGOON,2806,2975,-169,2890,0.00029348760151979864,34
66231,1.36994831751271,103.86438051938194,SERANGOON,9210,9648,-438,9429,0.0009575413822595783,111
66241,1.36890803491379,103.86562505721909,SERANGOON,1159,1198,-39,1178,0.00011962920228038851,13
66251,1.36724305880207,103.86653816215,SERANGOON,10428,4073,6355,7250,0.0007362578238818478,86
66261,1.36555110748973,103.86640982940798,SERANGOON,8653,2849,5804,5751,0.0005840301717440698,68
83063,1.32120137837522,103.91485250081533,BEDOK,684,7755,-7071,4219,0.00017181626077399743,23
62271,1.37591304823679,103.8996359517733,HOUGANG,17647,23065,-5418,20356,0.0010703939119006286,243
62251,1.377463,103.900695,HOUGANG,63515,70089,-6574,66802,0.003512696703811446,799
62261,1.374585,103.902922,HOUGANG,50517,62087,-11570,56302,0.0029605677946467476,673
64421,1.37505042808455,103.89511829229477,HOUGANG,57043,41475,15568,49259,0.0025902207558613217,589
64081,1.37602972196856,103.880089999971,HOUGANG,44973,53664,-8691,49318,0.0025933231944937707,590
64091,1.37748777797023,103.88149277798507,HOUGANG,28967,24239,4728,26603,0.0013988843210008066,318
64449,1.37973333296925,103.88860666697411,HOUGANG,51133,28574,22559,39853,0.0020956184206610213,476
64439,1.3779797322129,103.88952155230182,HOUGANG,35868,13658,22210,24763,0.0013021303026328978,296
64429,1.37481689904602,103.8952195672541,HOUGANG,62787,57176,5611,59981,0.0031540232476769308,717
64099,1.377877,103.8815677,HOUGANG,16091,16719,-628,16405,0.0008626356909377978,196
64089,1.376101,103.8802,HOUGANG,10616,19452,-8836,15034,0.0007905434305125786,179
83149,1.31745755005277,103.90875486321198,BEDOK,4864,3922,942,4393,0.00017890230708228746,24
82179,1.31383213839694,103.90453211897777,GEYLANG,9908,6749,3159,8328,0.0005562372341116892,31
82159,1.31327026591962,103.90049572645528,GEYLANG,20862,15997,4865,18429,0.0012308952914798655,68
82149,1.31101372476887,103.90136361120997,GEYLANG,45188,26796,18392,35992,0.002403949391228136,134
82141,1.31084210669638,103.90248369965865,GEYLANG,26037,30924,-4887,28480,0.0019022137881245086,106
82151,1.31310616198244,103.9009112063053,GEYLANG,19429,26483,-7054,22956,0.0015332591193885612,85
82171,1.31382614901728,103.90306992679919,GEYLANG,6810,10164,-3354,8487,0.0005668570372125248,31
82181,1.31422806856846,103.905891658307,GEYLANG,6275,14894,-8619,10584,0.000706918213957507,39
28059,1.33260638902834,103.74580722197156,JURONG EAST,69353,48859,20494,59106,0.0057643857782949705,453
28471,1.34811145616559,103.73224640616968,JURONG EAST,27270,42154,-14884,34712,0.003385330747067557,266
28481,1.34618139069958,103.73421591577221,JURONG EAST,12821,24617,-11796,18719,0.0018255936348916108,143
28051,1.33228999677029,103.74574002371804,JURONG EAST,32258,72387,-40129,52322,0.005102767784860241,401
28199,1.332679,103.743839,JURONG EAST,427,19340,-18913,9883,0.0009638518026408349,75
28541,1.35235805602121,103.7172600000334,JURONG WEST,104115,124141,-20026,114128,0.004688664239703933,613
28551,1.35309201855261,103.71993998752167,JURONG WEST,63555,74778,-11223,69166,0.0028415126069269788,371
28561,1.35318546958489,103.72232429359829,JURONG WEST,81435,83909,-2474,82672,0.003396372932363693,444
28571,1.35242067621829,103.72542293305399,JURONG WEST,93804,89591,4213,91697,0.0037671425486132375,492
28421,1.34591586108958,103.71934571086803,JURONG WEST,12781,14681,-1900,13731,0.0005641038892767305,73
28411,1.34805444396931,103.7176175000189,JURONG WEST,27986,61350,-33364,44668,0.0018350733760259996,240
28581,1.34925114010527,103.72570564902432,JURONG WEST,49046,53422,-4376,51234,0.0021048211101306544,275
28591,1.34645638903065,103.72538249998607,JURONG WEST,27788,18338,9450,23063,0.0009474858348546527,123
28601,1.34733744665393,103.72316770207861,JURONG WEST,39708,22444,17264,31076,0.0012766799550771014,167
28611,1.34927792310102,103.72106773657399,JURONG WEST,20256,8304,11952,14280,0.0005866581850463705,76
65089,1.4013394838038,103.90580511592151,PUNGGOL,28233,15896,12337,22064,0.0029986584591347844,523
75149,1.35597194444127,103.93366388890493,TAMPINES,56313,90482,-34169,73397,0.003063481606338377,796
65081,1.40092158845981,103.90531038561681,PUNGGOL,4821,17281,-12460,11051,0.0015019114680882206,262
96239,1.33007025409204,103.96193922509366,TAMPINES,619,9696,-9077,5157,0.0002152455092699567,55
96249,1.32823969887083,103.96653156328907,TAMPINES,1446,27538,-26092,14492,0.0006048745240140028,157
96219,1.31520306285456,103.98889428788505,CHANGI,58779,71136,-12357,64957,0.02073019219396901,38
96421,1.313621111,103.99655,CHANGI,1809,22328,-20519,12068,0.0038513471896303403,7
96431,1.318286944,104.0152631,CHANGI,140,12824,-12684,6482,0.0020686470403698926,3
96471,1.367866,104.009977,CHANGI,301,1955,-1654,1128,0.00035998671112885515,0
95161,1.3725170000281,104.00455640513198,CHANGI,1257,10122,-8865,5689,0.0018155712762518235,3
95171,1.37462795179536,104.0020734051487,CHANGI,8228,14732,-6504,11480,0.0036636945423397667,6
95181,1.37700618973294,104.00189840513904,CHANGI,4541,16327,-11786,10434,0.00332987707794191,6
95191,1.38009118975333,104.00092640513972,CHANGI,11973,10995,978,11484,0.003664971090960791,6
95189,1.3787447073172,104.0014724782864,CHANGI,9085,3981,5104,6533,0.0020849230352879525,3
